DELEGACION DE TRANSITO,FECHA DEL ACCIDENTE,DIA DE LA SEMANA,LOCALIDAD ACCIDENTE,MUNICIPIO ACCIDENTE,ZONA,CALLE/AVENIDA DEL ACCIDENTE,COLONIA,CONDICIONES DE LA VIA,CONDICIONES NATURALES,SUPERFICIE DE LA VIA,ESTADO DE LA VIA,TANGENTE,TIPO DE CONTROL DE TRANSITO,RESTRICCIONES DE LA VIA,TIPO DE ACCIDENTE,FORMA DE ACCIDENTARSE,CONTRA QUE FUE EL IMPACTO,CANTIDAD DE VEHICULOS,TIPO DE VEHICULO,MARCA,ENTIDAD FEDERATIVA DEL VEHICULO,COLOR DEL VEHICULO,TIPO DE SERVICIO PARA EL QUE SE OCUPAN LOS VEHICULOS,EDAD CONDUCTOR,SEXO CONDUCTOR,TIPO LICENCIA,LICENCIA VIGENTE,CAUSA ATRIBUIBLE AL CONDUCTOR
XALAPA,04/08/2014,MARTES,XALAPA,XALAPA,URBANA,NICOLAS BRAVO,LOMAS DEL ESTADIO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,FORD,VERACRUZ,NEGRO,P - PARTICULAR,44.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,04/08/2014,MARTES,XALAPA,XALAPA,URBANA,NICOLAS BRAVO,LOMAS DEL ESTADIO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,38.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,04/08/2014,MARTES,XALAPA,XALAPA,URBANA,NICOLAS BRAVO,LOMAS DEL ESTADIO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,M - MOTOCICLETA,OTRAS,VERACRUZ,ROJO,P - PARTICULAR,34.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,05/09/2014,VIERNES,XALAPA,XALAPA,URBANA,CAMINO ANTIGUO AL SUMIDERO,EL TANQUE,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,CANELA,P - PARTICULAR,26.0,HOMBRE,B,SI,CIRCULAR EN SENTIDO CONTRARIO
XALAPA,05/09/2014,VIERNES,XALAPA,XALAPA,URBANA,CAMINO ANTIGUO AL SUMIDERO,EL TANQUE,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,C - CAMIONETA,NISSAN,VERACRUZ,BLANCO,P - PARTICULAR,30.0,HOMBRE,A,SI,CIRCULAR EN SENTIDO CONTRARIO
XALAPA,06/12/2014,JUEVES,XALAPA,XALAPA,URBANA,CAMINO ANTIGUO AL SUMIDERO,EL TANQUE,BUENO,SOLEADO,ASFALTO,MOJADO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,VOLCADURA,LATERAL,VEHÍCULO CIRCULANDO,1.0,OTROS,OTRAS,PUEBLA,BLANCO,P - PARTICULAR,29.0,HOMBRE,B,SI,VELOCIDAD INMODERADA
XALAPA,07/08/2014,MARTES,XALAPA,XALAPA,URBANA,REBSAMEN,MARTIRES DE CHICAGO,BUENO,SOLEADO,ASFALTO,MOJADO,ASCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,OTRAS,VERACRUZ,GRIS,P-PARTICULAR,46.0,HOMBRE,B,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,07/08/2014,MARTES,XALAPA,XALAPA,URBANA,REBSAMEN,MARTIRES DE CHICAGO,BUENO,SOLEADO,ASFALTO,MOJADO,ASCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,NISSAN,VERACRUZ,BLANCO/ROJO,PE-PUBLICO ESTATAL,35.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,07/08/2014,MARTES,XALAPA,XALAPA,URBANA,REBSAMEN,MARTIRES DE CHICAGO,BUENO,SOLEADO,ASFALTO,MOJADO,ASCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,NISSAN,VERACRUZ,BLANCO/ROJO,PE-PUBLICO ESTATAL,35.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,08/08/2014,VIERNES,XALAPA,XALAPA,URBANA,REBSAMEN,MARTIRES DE CHICAGO,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,VOLKSWAGEN,VERACRUZ,GRIS,P-PARTICULAR,53.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,08/08/2014,VIERNES,XALAPA,XALAPA,URBANA,REBSAMEN,MARTIRES DE CHICAGO,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,CHEVROLET,VERACRUZ,BLANCO,P-PARTICULAR,64.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,08/08/2014,VIERNES,XALAPA,XALAPA,URBANA,REBSAMEN,MARTIRES DE CHICAGO,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,CHEVROLET,VERACRUZ,BLANCO,P-PARTICULAR,64.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,09/08/2014,LUNES,XALAPA,XALAPA,URBANA,BOLIVIA,EMILIANO ZAPATA,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,OBJETO FIJO,1.0,C - CAMIONETA,CHEVROLET,VERACRUZ,BLANCO,P-PARTICULAR,64.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,09/08/2014,LUNES,XALAPA,XALAPA,URBANA,BOLIVIA,EMILIANO ZAPATA,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,OBJETO FIJO,1.0,C - CAMIONETA,OTRAS,VERACRUZ,BLANCO,P-PARTICULAR,22.0,HOMBRE,B,SI,VELOCIDAD INMODERADA
XALAPA,09/08/2014,LUNES,XALAPA,XALAPA,URBANA,BOLIVIA,EMILIANO ZAPATA,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,OBJETO FIJO,1.0,C - CAMIONETA,OTRAS,VERACRUZ,BLANCO,P-PARTICULAR,22.0,HOMBRE,B,SI,VELOCIDAD INMODERADA
XALAPA,08/10/2014,MIERCOLES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,ENCINAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,VERACRUZ,BLANCO,P-PARTICULAR,22.0,HOMBRE,B,SI,VELOCIDAD INMODERADA
XALAPA,08/10/2014,MIERCOLES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,ENCINAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO/AZUL,PE-PUBLICO ESTATAL,40.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,08/10/2014,MIERCOLES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,ENCINAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,VERACRUZ,NEGRO,P-PARTICULAR,45.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,11/08/2014,SABADO,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,ENCINAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,MARCA EN PAVIMENTO,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,VOLKSWAGEN,VERACRUZ,ROJO,P-PARTICULAR,28.0,MUJER,B,SI,OTRO
XALAPA,11/08/2014,SABADO,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,ENCINAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,MARCA EN PAVIMENTO,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,DISTRITO FEDERAL,BLANCO,P-PARTICULAR,26.0,HOMBRE,B,SI,OTRO
XALAPA,11/08/2014,SABADO,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,ENCINAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,MARCA EN PAVIMENTO,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,DISTRITO FEDERAL,BLANCO,P-PARTICULAR,26.0,HOMBRE,B,SI,OTRO
XALAPA,12/08/2014,LUNES,XALAPA,XALAPA,URBANA,REVOLUCION,CENTRO,BUENO,SOLEADO,CONCRETO,SECO,ASCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,NISSAN,VERACRUZ,VERDE,PE-PUBLICO ESTATAL,63.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,12/08/2014,LUNES,XALAPA,XALAPA,URBANA,REVOLUCION,CENTRO,BUENO,SOLEADO,CONCRETO,SECO,ASCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO,PE-PUBLICO ESTATAL,30.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,12/08/2014,LUNES,XALAPA,XALAPA,URBANA,REVOLUCION,CENTRO,BUENO,SOLEADO,CONCRETO,SECO,ASCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO,PE-PUBLICO ESTATAL,30.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,01/09/2014,JUEVES,XALAPA,XALAPA,URBANA,AVENIDA AMERICAS,PROGRESO MACUILTEPEC,BUENO,NIEBLA,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,3.0,OTROS,OTRAS,VERACRUZ,NEGRO,P - PARTICULAR,43.0,HOMBRE,B,NO,NO GUARDAR DISTANCIA
XALAPA,01/09/2014,JUEVES,XALAPA,XALAPA,URBANA,AVENIDA AMERICAS,PROGRESO MACUILTEPEC,BUENO,NIEBLA,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,3.0,OTROS,NISSAN,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,41.0,HOMBRE,A,SI,NO GUARDAR DISTANCIA
XALAPA,01/09/2014,JUEVES,XALAPA,XALAPA,URBANA,AVENIDA AMERICAS,PROGRESO MACUILTEPEC,BUENO,NIEBLA,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,3.0,OTROS,NISSAN,VERACRUZ,BLANCO/ROJO,PE - PÚBLICO ESTATAL,39.0,MUJER,A,SI,NO GUARDAR DISTANCIA
XALAPA,02/07/2014,VIERNES,XALAPA,XALAPA,URBANA,CAMINO ANTIGUO A NAOLINCO,CAROLINO ANAYA,BUENO,NIEBLA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,BLANCO/ROJO,PE - PÚBLICO ESTATAL,39.0,MUJER,A,SI,NO GUARDAR DISTANCIA
XALAPA,02/07/2014,VIERNES,XALAPA,XALAPA,URBANA,CAMINO ANTIGUO A NAOLINCO,CAROLINO ANAYA,BUENO,NIEBLA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,29.0,HOMBRE,A,SI,NO GUARDAR DISTANCIA
XALAPA,02/07/2014,VIERNES,XALAPA,XALAPA,URBANA,CAMINO ANTIGUO A NAOLINCO,CAROLINO ANAYA,BUENO,NIEBLA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,DISTRITO FEDERAL,NEGRO,P - PARTICULAR,54.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,03/09/2014,DOMINGO,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,CAROLINO ANAYA,BUENO,NIEBLA,CONCRETO,SECO,A NIVEL,SEMÁFORO FUNCIONANDO,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,DISTRITO FEDERAL,NEGRO,P - PARTICULAR,54.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,03/09/2014,DOMINGO,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,CAROLINO ANAYA,BUENO,NIEBLA,CONCRETO,SECO,A NIVEL,SEMÁFORO FUNCIONANDO,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,AMARILLO,PE - PÚBLICO ESTATAL,37.0,HOMBRE,A,SI,NO GUARDAR DISTANCIA
XALAPA,03/09/2014,DOMINGO,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,CAROLINO ANAYA,BUENO,NIEBLA,CONCRETO,SECO,A NIVEL,SEMÁFORO FUNCIONANDO,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,38.0,HOMBRE,A,SI,NO GUARDAR DISTANCIA
XALAPA,04/08/2014,MARTES,XALAPA,XALAPA,URBANA,AVENIDA 20 DE NOVIEMBRE,CAROLINO ANAYA,BUENO,NIEBLA,CONCRETO,SECO,ASCENDENTE,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,38.0,HOMBRE,A,SI,NO GUARDAR DISTANCIA
XALAPA,04/08/2014,MARTES,XALAPA,XALAPA,URBANA,AVENIDA 20 DE NOVIEMBRE,CAROLINO ANAYA,BUENO,NIEBLA,CONCRETO,SECO,ASCENDENTE,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,ROJO/BLANCO,PE - PÚBLICO ESTATAL,43.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,04/08/2014,MARTES,XALAPA,XALAPA,URBANA,AVENIDA 20 DE NOVIEMBRE,CAROLINO ANAYA,BUENO,NIEBLA,CONCRETO,SECO,ASCENDENTE,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,M - MOTOCICLETA,OTRAS,VERACRUZ,NEGRO,P - PARTICULAR,26.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,05/10/2014,SABADO,XALAPA,XALAPA,URBANA,AVENIDA XALAPA,PROGRESO MACUILTEPEC,BUENO,NIEBLA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,VOLKSWAGEN,VERACRUZ,BLANCO,P - PARTICULAR,24.0,HOMBRE,C,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,05/10/2014,SABADO,XALAPA,XALAPA,URBANA,AVENIDA XALAPA,PROGRESO MACUILTEPEC,BUENO,NIEBLA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO,PE - PÚBLICO ESTATAL,33.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,06/12/2014,JUEVES,XALAPA,XALAPA,URBANA,BOLIVIA,FRANSCISCO I. MADERO,REGULAR,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,52.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,06/12/2014,JUEVES,XALAPA,XALAPA,URBANA,BOLIVIA,FRANSCISCO I. MADERO,REGULAR,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO/AZUL,PE - PÚBLICO ESTATAL,28.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,07/08/2014,MARTES,XALAPA,EMILIANO ZAPATA,URBANA,BOLIVIA,FRANSCISCO I. MADERO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,DE FRENTE,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,VOLKSWAGEN,PUEBLA,PLATA,P-PARTICULAR,35.0,HOMBRE,A,SI,OTRO
XALAPA,07/08/2014,MARTES,XALAPA,EMILIANO ZAPATA,URBANA,BOLIVIA,FRANSCISCO I. MADERO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,DE FRENTE,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,NISSAN,VERACRUZ,BLANCO,P-PARTICULAR,59.0,HOMBRE,B,SI,OTRO
XALAPA,07/08/2014,MARTES,XALAPA,EMILIANO ZAPATA,URBANA,BOLIVIA,FRANSCISCO I. MADERO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,DE FRENTE,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,NISSAN,VERACRUZ,BLANCO,P-PARTICULAR,59.0,HOMBRE,B,SI,OTRO
XALAPA,08/08/2014,VIERNES,XALAPA,XALAPA,URBANA,DIAMANTE,UNIDAD Y PROGRESO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,OTRAS,VERACRUZ,BLANCO/VERDE,PE-PUBLICO ESTATAL,55.0,HOMBRE,A,SI,OTRO
XALAPA,08/08/2014,VIERNES,XALAPA,XALAPA,URBANA,DIAMANTE,UNIDAD Y PROGRESO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,TOYOTA,VERACRUZ,PLATA,P-PARTICULAR,41.0,HOMBRE,B,SI,OTRO
XALAPA,08/08/2014,VIERNES,XALAPA,XALAPA,URBANA,DIAMANTE,UNIDAD Y PROGRESO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,TOYOTA,VERACRUZ,PLATA,P-PARTICULAR,41.0,HOMBRE,B,SI,OTRO
XALAPA,09/08/2014,LUNES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,MIRADOR,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,TOYOTA,VERACRUZ,PLATA,P-PARTICULAR,41.0,HOMBRE,B,SI,OTRO
XALAPA,09/08/2014,LUNES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,MIRADOR,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,OTRAS,VERACRUZ,BLANCO,P-PARTICULAR,36.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,09/08/2014,LUNES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,MIRADOR,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,VOLKSWAGEN,VERACRUZ,NEGRO,P-PARTICULAR,25.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,10/08/2014,MIERCOLES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,MIRADOR,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,SEMAFORO FUNCIONANDO,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,VOLKSWAGEN,VERACRUZ,NEGRO,P-PARTICULAR,25.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,10/08/2014,MIERCOLES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,MIRADOR,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,SEMAFORO FUNCIONANDO,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,NARANJA/BLANCO,PE-PUBLICO ESTATAL,40.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,10/08/2014,MIERCOLES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,MIRADOR,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,SEMAFORO FUNCIONANDO,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,OTRAS,VERACRUZ,BLANCO/VERDE,PE-PUBLICO ESTATAL,45.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,11/08/2014,SABADO,XALAPA,XALAPA,URBANA,ALLENDE,CENTRO,BUENO,SOLEADO,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,OBJETO FIJO,1.0,A - AUTOMOVIL,OTRAS,VERACRUZ,GRIS,P-PARTICULAR,45.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,11/08/2014,SABADO,XALAPA,XALAPA,URBANA,ALLENDE,CENTRO,BUENO,SOLEADO,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,OBJETO FIJO,1.0,A - AUTOMOVIL,OTRAS,VERACRUZ,GRIS,P-PARTICULAR,45.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,11/08/2014,SABADO,XALAPA,XALAPA,URBANA,ALLENDE,CENTRO,BUENO,SOLEADO,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,OBJETO FIJO,1.0,A - AUTOMOVIL,OTRAS,VERACRUZ,GRIS,P-PARTICULAR,45.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,12/08/2014,LUNES,XALAPA,XALAPA,URBANA,JUAN ESCUTIA,REVOLUCION,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,FORD,VERACRUZ,AZUL,P-PARTICULAR,25.0,HOMBRE,A,SI,OTRO
XALAPA,12/08/2014,LUNES,XALAPA,XALAPA,URBANA,JUAN ESCUTIA,REVOLUCION,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO/AZUL,PE-PUBLICO ESTATAL,34.0,HOMBRE,A,SI,OTRO
XALAPA,12/08/2014,LUNES,XALAPA,XALAPA,URBANA,JUAN ESCUTIA,REVOLUCION,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO/AZUL,PE-PUBLICO ESTATAL,34.0,HOMBRE,A,SI,OTRO
XALAPA,01/09/2014,JUEVES,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,ENCINAL,BUENO,NIEBLA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,VERACRUZ,BLANCO,PF- PÚBLICO FEDERAL,52.0,HOMBRE,B,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,01/09/2014,JUEVES,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,ENCINAL,BUENO,NIEBLA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,42.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,02/07/2014,VIERNES,XALAPA,XALAPA,URBANA,IGNACIO DE LA LLAVE,ENCINAL,BUENO,NIEBLA,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,42.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
